damage,xcentroid,ycentroid
1.2345679,-95.589043,29.663111
1.9745433,-95.589439,29.744768
3.5511775,-95.589478,29.955942
1.5784824,-95.589981,29.655825
1,-95.590401,29.775448
1.8555788,-95.590698,29.667322
1.7887324,-95.590729,29.78051
1.5509065,-95.590988,29.69062
1,-95.591278,29.699863
3.2931855,-95.591324,29.661785
1,-95.59137,29.990118
3.3301215,-95.591667,29.923944
1.8036613,-95.592278,29.917261
1.3618233,-95.592331,29.654716
1,-95.592773,29.909527
1.2662722,-95.592819,29.601276
1.9051013,-95.593018,29.849922
1.8791789,-95.593216,29.847134
1.5823148,-95.59317,29.701649
3.0354276,-95.593529,29.755157
1,-95.59359,29.653494
1.2710637,-95.593712,29.785997
1.8193957,-95.59407,29.751528
3,-95.594391,29.782579
.99945623,-95.594376,29.725746
1.6970803,-95.594749,29.597029
3.2045856,-95.595085,29.748466
1.1245791,-95.595261,29.690308
2.461966,-95.596077,29.932579
2.6890345,-95.59626,29.862629
1.8831257,-95.596336,30.049513
1,-95.596672,29.991285
2.8829448,-95.596733,29.667967
3.2588141,-95.597,29.909914
1,-95.597504,29.596687
1.8228782,-95.597679,30.047022
1,-95.597816,30.010708
1,-95.597748,29.966196
3.8677053,-95.5979,29.685293
4,-95.598511,29.904594
1.0347985,-95.598801,30.017973
1.035889,-95.598862,29.956507
1.1989248,-95.598961,30.011683
1.1194361,-95.599152,30.041407
1.7226529,-95.599396,29.615162
1,-95.59948,29.769354
1.2909483,-95.599777,29.76643
1,-95.599991,30.010349
1.3011364,-95.600525,29.957726
1.8398765,-95.600418,30.040182
3.7611828,-95.60041,29.719332
2.8339953,-95.600449,29.759224
1.2921053,-95.600731,29.694328
1.9024448,-95.601112,29.690075
2.9823821,-95.600853,29.876604
2.7903781,-95.601189,29.938112
3.5457902,-95.601143,29.74605
2.7387011,-95.601341,29.765253
1,-95.601257,29.979595
2.3080494,-95.601685,30.021191
1.4182366,-95.601776,29.655727
.99695057,-95.602684,29.697126
3.9996681,-95.602676,29.681898
1,-95.603088,30.10697
3.9362996,-95.603348,29.664379
2.1355634,-95.603432,30.045563
1,-95.603874,30.04735
1.0119284,-95.603859,29.717241
1.133042,-95.603241,30.03178
.99705559,-95.604172,29.934189
.99650347,-95.604713,30.013931
1,-95.604889,30.108057
1.8457944,-95.605118,29.848558
3.7150068,-95.605339,29.706289
1.1904315,-95.606216,29.987473
1.8540583,-95.606667,29.927032
1.4976701,-95.606583,29.693556
1.4440994,-95.607056,29.604568
1.1117647,-95.607681,29.731195
1.5023878,-95.608566,29.731289
1.7423501,-95.609016,29.764381
1.1294364,-95.609253,29.992102
1,-95.609322,29.862072
2.8395245,-95.609367,29.598385
2.0681264,-95.609428,30.080021
1,-95.609459,29.933891
2.5218239,-95.609589,29.608423
1.7603945,-95.609665,29.773146
3.7851174,-95.60984,29.681696
1.5612245,-95.610214,30.006372
1,-95.610374,29.751503
2.8265641,-95.61039,29.88081
.99159664,-95.610619,30.029745
3.8666666,-95.610855,29.612709
1.6676923,-95.610634,30.082796
1,-95.610649,29.984926
1,-95.610909,29.984779
2.5934839,-95.611244,29.856747
3.6496739,-95.611679,29.683477
2.8313253,-95.611938,29.912853
2.5784624,-95.612732,29.889067
1.57188,-95.6129,29.940325
.99894476,-95.613091,29.656359
1.8984733,-95.612991,29.854645
1.0148073,-95.612129,29.638729
2.9437752,-95.613785,29.677559
1.3893334,-95.614151,29.864599
1.187156,-95.614388,29.596832
1.7842419,-95.614349,29.889126
1.9138713,-95.614388,29.854498
1,-95.614532,29.600107
1,-95.614738,29.777157
1,-95.614838,29.977156
3.7034853,-95.615471,29.933203
1,-95.615921,30.009369
1,-95.616325,29.729965
2.888715,-95.616669,29.969284
2.8614287,-95.617142,29.883427
.99952358,-95.617165,30.022512
1.7519789,-95.617767,29.608871
1,-95.618034,30.12393
1.1001065,-95.617744,29.626377
1.3958896,-95.618073,29.884602
1.0655738,-95.61834,29.737204
1.3571043,-95.618584,29.710014
3.2944868,-95.618431,29.679201
1.1118882,-95.618614,30.091257
1,-95.618896,29.948221
1,-95.618828,29.66058
2.9415076,-95.61882,29.921915
1,-95.619026,30.09445
1,-95.619583,30.024469
2.3144834,-95.619598,30.041183
1.0332708,-95.619926,29.690258
1.3756797,-95.620644,30.026722
1,-95.621155,30.018887
3.9892857,-95.621078,29.736502
2.9791501,-95.621208,30.021778
1.970579,-95.621414,29.941553
1.9904398,-95.621597,29.758732
1,-95.622032,29.713692
2.9672387,-95.622314,29.930405
1.0026858,-95.622337,29.887577
1,-95.622375,29.698759
1.5542105,-95.622604,30.108269
2.57779,-95.623451,29.989206
1.0952381,-95.623688,29.610443
2.8425765,-95.624161,29.901529
1,-95.624184,29.932133
1.3737822,-95.624313,29.639196
3.2034068,-95.624512,29.990566
2.2252066,-95.62487,29.679321
1.5168628,-95.625519,29.642017
2.6345291,-95.625763,29.652235
1.8921707,-95.62587,30.026003
3.8725502,-95.625771,29.986132
3.6924126,-95.626045,29.931992
2.5540864,-95.626465,29.886395
2.6074967,-95.626762,29.903469
1.2751013,-95.626778,29.630932
3.4950874,-95.62709,29.693027
1,-95.627525,29.625824
3.9859812,-95.627693,29.91774
1,-95.6278,29.952259
3.4973118,-95.628464,29.725763
1,-95.628624,29.862225
1.4716495,-95.62896,29.620573
3.8616352,-95.628906,29.980694
1,-95.629349,29.957367
1,-95.629181,29.618235
1.0391892,-95.629524,30.028759
2.6484849,-95.629738,30.042263
.98895901,-95.629745,29.8631
1,-95.629707,29.866247
2.7644992,-95.629913,29.892429
2.8541033,-95.630142,30.114502
1.5323411,-95.630394,29.896496
1.0998173,-95.630455,29.758194
1.9757823,-95.630714,29.607481
1.9757823,-95.63089,29.607803
1,-95.631042,29.634239
1,-95.631111,29.613012
2.7222929,-95.631691,29.739613
2.9837623,-95.631897,29.851408
.98570788,-95.631859,29.915817
1,-95.632721,30.00132
1.7808015,-95.632553,29.740849
2.5708096,-95.632843,29.723431
1,-95.633057,30.014536
3.18554,-95.633133,29.843716
1.9208947,-95.633621,29.700674
1.1322314,-95.633888,29.654968
2.7595797,-95.633888,29.658596
.99471831,-95.633766,29.871544
3.1088998,-95.633873,29.725641
1.0658317,-95.634407,29.754419
2.4303589,-95.634491,29.943275
1.6668415,-95.634613,29.910961
1.5876288,-95.634697,30.01305
1.8159509,-95.634895,29.739616
2.4370644,-95.634888,29.66304
.99839997,-95.634964,29.867992
1,-95.634964,29.640638
1.0133556,-95.635223,29.862038
1.5216552,-95.635315,30.014061
1.5558583,-95.635292,29.841829
2.2632911,-95.635933,29.681822
1.1130434,-95.636337,29.670162
1.4593837,-95.637093,29.939875
3.9933259,-95.637131,30.014305
2.0953996,-95.637459,30.117884
1,-95.637581,29.865311
1,-95.637794,29.852278
1.1482124,-95.637962,29.666466
1,-95.638474,29.661192
3.3766792,-95.638573,29.839424
3.5029519,-95.638596,29.94487
3.5983264,-95.638809,29.7796
1,-95.638962,29.670597
2.9049129,-95.639572,30.074955
1,-95.639366,29.853741
1.3365253,-95.639542,29.730862
3.1491292,-95.64035,29.779934
1,-95.640488,30.083405
2.9112227,-95.640457,29.949312
1,-95.640686,29.846607
3.8323619,-95.640694,29.943253
1.1494253,-95.640678,29.653885
1.6471217,-95.640762,29.7379
2.8079004,-95.640808,29.859049
1,-95.641632,29.902327
1.7783505,-95.642036,29.900436
1,-95.642235,29.658508
2.9988284,-95.642494,29.888245
1,-95.642662,30.001984
1.955434,-95.643051,29.907555
3.8333333,-95.643555,30.087111
1,-95.643539,29.850172
1,-95.644196,29.891317
1,-95.644661,29.897745
1.7557694,-95.645515,29.711384
2.7816517,-95.645699,29.898485
1.0380577,-95.645576,29.70713
1,-95.645645,29.65383
1.6446991,-95.6464,30.137402
1.5771793,-95.646423,29.896349
1.413942,-95.646393,29.67017
1.3589743,-95.646835,30.044603
1.8711623,-95.647346,29.901878
3.4365227,-95.64743,29.683895
3.8122847,-95.647629,29.682165
3.6885426,-95.648064,29.682652
1,-95.648254,29.709614
1.9963429,-95.648117,29.904552
1,-95.648514,30.136732
1,-95.648842,30.004654
.99197751,-95.649033,29.84976
1,-95.649292,29.838938
1,-95.649094,30.062664
1.8222164,-95.649834,29.904406
1.3387097,-95.650398,29.903885
1.0066226,-95.650604,30.019583
1,-95.650581,29.704533
1.7937468,-95.650856,29.695242
1.0474453,-95.651108,29.9965
1,-95.65094,29.855085
2.165822,-95.651039,29.711254
1,-95.651276,29.895693
1,-95.651527,29.663322
1.9050633,-95.652046,30.134554
1,-95.65239,30.035652
1,-95.65239,29.966173
2.9741287,-95.652763,29.884249
1,-95.652969,29.856421
1,-95.65387,29.839363
1,-95.654449,29.897095
3.173625,-95.655182,29.68803
1.1977437,-95.655251,29.89406
1.1919309,-95.65567,29.680357
1.0029533,-95.656212,29.972237
2.80317,-95.656494,30.037344
2.8603663,-95.656372,29.881115
2.1409836,-95.656532,29.883621
2.6411169,-95.656593,29.702995
1,-95.656868,29.680399
.99590498,-95.657928,30.006142
2.5208702,-95.658165,29.682629
1,-95.658333,29.861813
3.3168831,-95.658615,30.025963
1,-95.658867,29.85881
3.041811,-95.65889,29.698326
2.8078682,-95.659004,29.679508
1,-95.65921,29.704706
1,-95.659622,30.082201
1.9038348,-95.659798,29.708479
1.5008818,-95.660156,29.973759
2.1363018,-95.660583,29.683054
2.3468804,-95.660515,29.982161
2.1334949,-95.660805,29.894791
3.0093176,-95.660873,29.719662
1.9914691,-95.660858,29.595304
1,-95.660881,30.006109
3.1430142,-95.661095,29.693422
.9918465,-95.661789,29.859272
1,-95.661751,29.94795
2.4298756,-95.662331,29.691816
3.2457912,-95.662468,29.59693
2.9979708,-95.662514,29.601793
2.3274987,-95.663132,29.897461
1.6421682,-95.663345,29.90785
1.2929448,-95.663589,29.918827
3.3942161,-95.663712,29.882099
2.9579544,-95.663788,29.603737
1.3816605,-95.663971,29.861773
1,-95.663971,29.850763
1.0761589,-95.664139,30.135462
2.6421292,-95.664314,29.639725
2.5047498,-95.664597,29.640398
3.375,-95.664589,29.88508
3,-95.665138,29.888895
2.5501254,-95.665848,29.91061
1.6102742,-95.66613,29.862791
2.4413407,-95.6661,29.638172
1,-95.666321,30.087486
2.0044315,-95.666397,29.687447
2.8363302,-95.666344,29.888273
3.0975542,-95.666855,29.884764
4,-95.667259,29.883545
1.794562,-95.66745,29.639925
1.0489652,-95.667526,29.852821
1,-95.667686,29.971848
3.812073,-95.668098,29.648087
1,-95.668671,29.984541
1,-95.668884,29.935707
1,-95.668793,29.886879
1.5516484,-95.669113,29.93388
.99954379,-95.669258,29.843725
2.771524,-95.669502,29.87723
1,-95.669563,29.961208
3,-95.669945,29.943075
1,-95.670143,29.999029
1,-95.670387,29.597656
1.8873326,-95.671158,29.703783
3.8694978,-95.671318,29.872158
2,-95.671738,29.686789
2.9210184,-95.671898,29.636433
1.9510851,-95.671898,29.886114
.99663299,-95.67218,30.139673
1,-95.672348,30.040298
.99863666,-95.672668,29.862822
1,-95.673508,29.888712
2.7710645,-95.673752,29.674406
1,-95.673683,29.85738
1,-95.674751,29.968182
1,-95.67482,29.982662
1,-95.675636,29.599915
3.5591757,-95.675789,29.628662
1,-95.675964,29.928677
2.3681157,-95.67617,29.637388
1,-95.676369,29.890938
2.6963012,-95.676331,29.938448
1.0385462,-95.677414,29.831518
3.1066177,-95.677483,29.639629
3.2466004,-95.677635,29.617033
1,-95.677734,29.832108
1,-95.678169,29.686129
3.1618721,-95.678139,29.619967
.99880618,-95.678673,29.876461
1,-95.678665,29.874655
1.1267176,-95.679054,29.816837
2.3879042,-95.678978,29.952799
1,-95.679314,29.922728
.99909991,-95.67955,29.841471
.99841017,-95.679474,29.847532
1.3741897,-95.679932,29.693762
.99921167,-95.680092,29.868866
1,-95.680069,29.844273
1,-95.680298,29.873426
1,-95.680435,29.59758
2.0697818,-95.680672,29.813505
2.0697818,-95.68071,29.814743
1,-95.680626,29.684444
.99602091,-95.681419,29.867468
1.032491,-95.681892,29.815311
1.0210971,-95.682289,29.82197
1.2427977,-95.682632,29.690754
1,-95.682785,30.087551
1.1296928,-95.682846,29.813643
.99188089,-95.684158,29.885956
2.726645,-95.684044,29.926729
2.3434875,-95.684258,29.796093
1,-95.684464,30.125689
1.1875,-95.684998,29.992638
2.6766305,-95.685684,29.797924
2.5596745,-95.685875,29.937511
2.3000355,-95.685959,29.933802
2.9878345,-95.686081,29.937712
1,-95.686447,29.90284
1.0039805,-95.686455,29.858395
1,-95.687347,29.876402
2,-95.015656,29.434294
1,-95.017731,29.388563
2.177768,-95.018211,29.928017
2,-95.018585,29.9254
1,-95.019791,29.811863
1.0106761,-95.020851,29.782385
1.0331279,-95.022598,29.384563
1.0190524,-95.023117,29.475588
2,-95.023331,29.883352
1,-95.024048,29.753969
1.012602,-95.024399,29.453886
1,-95.024803,29.844608
1,-95.025642,29.476439
2,-95.025604,30.041162
1,-95.026283,29.371561
1.0061729,-95.026764,29.673534
1,-95.026711,29.605997
1,-95.033234,29.766668
1.0179931,-95.033859,29.466497
1,-95.033989,29.773119
2,-95.034081,29.85659
1.798519,-95.034317,29.549873
1,-95.034378,29.588758
.99928004,-95.034874,29.415648
1,-95.035179,29.578058
1,-95.035164,29.475636
.99422115,-95.036293,29.51012
1.3045213,-95.037155,29.582737
1.8430233,-95.037086,29.908863
1.1092896,-95.037514,29.784561
1.2042819,-95.037811,29.570402
1,-95.038757,29.775982
.99562514,-95.040604,29.512457
1,-95.041161,29.472874
1,-95.041275,29.511911
2,-95.041679,29.904961
1.1207572,-95.042587,29.542837
1,-95.042633,29.538239
2.6886556,-95.042549,29.702217
2.7868853,-95.043388,30.028267
1,-95.043739,29.6222
1.9316689,-95.044662,29.484007
1,-95.045547,29.470388
1.3547881,-95.046783,29.827707
1.6701388,-95.047073,29.54245
1,-95.047363,29.466209
1,-95.047508,29.515911
1.6017979,-95.048561,29.473383
.99670511,-95.049698,29.667355
1.6684225,-95.050323,29.580185
1,-95.050491,29.688633
1,-95.051155,29.608727
1,-95.051537,29.468267
1.4030226,-95.051895,29.838366
.99626166,-95.052597,29.868774
1,-95.053078,29.393396
.99738562,-95.053589,29.523796
1,-95.054619,29.358456
2.8987236,-95.055458,29.704811
1,-95.056252,29.91226
.98583567,-95.056946,29.505299
2.8361249,-95.057899,29.724459
1,-95.058441,29.815044
1.2610619,-95.058617,29.578432
1.9990685,-95.058891,29.552551
1,-95.05912,29.819519
1,-95.059761,29.90794
1,-95.06044,29.449486
1.4446979,-95.06089,29.81023
1.0492359,-95.06263,29.537643
1,-95.062927,29.819624
1,-95.063515,29.470407
1,-95.063766,29.871664
1.4712996,-95.06395,29.538
2.0021501,-95.063889,29.550365
1.9949812,-95.064278,29.9524
1.1551117,-95.064476,29.466854
1.9136969,-95.064896,29.663698
1.1035422,-95.06488,29.570402
2.522599,-95.065727,29.711056
1,-95.066063,29.910879
1,-95.067467,29.459814
1.5508982,-95.068512,29.67424
1.7450671,-95.069092,29.463427
.9984678,-95.06942,29.820253
1,-95.071114,29.392187
1,-95.071297,29.514959
1,-95.071686,29.661591
1.0013149,-95.072021,29.535133
1,-95.073631,29.670326
1.9917711,-95.073708,29.653234
1.9275817,-95.0755,29.65486
.99682873,-95.076302,29.657093
1.0228091,-95.076202,29.563717
1.1674641,-95.0765,29.535021
1,-95.077461,29.917873
1.0231508,-95.080544,29.65506
3,-95.081696,30.037766
.99614644,-95.081528,29.675436
1,-95.082458,29.513947
1,-95.083481,29.668627
1.0480167,-95.08387,29.923824
1.0013316,-95.084053,29.629017
1,-95.084167,29.522076
1,-95.084236,29.669609
1,-95.084427,29.487892
1.9990035,-95.084991,29.5392
1.0734463,-95.085152,29.422905
2.5116417,-95.086487,29.5417
1,-95.088364,29.511063
1.4825141,-95.088837,29.514544
1,-95.088959,29.513258
1.5,-95.089516,29.41757
1,-95.090363,29.655771
1.8086253,-95.090263,30.025759
.99667776,-95.091209,29.483253
1,-95.091599,29.448685
1,-95.092293,29.45459
1.9979717,-95.092842,29.430187
.99093944,-95.093719,29.689772
1.8941699,-95.093742,29.745901
1.8082596,-95.094475,29.394938
1.7402439,-95.09449,29.659113
1,-95.094757,29.677801
1,-95.095512,29.508226
2,-95.095901,29.536314
1,-95.095627,29.541548
1.7895131,-95.09684,29.601448
1,-95.097168,29.676052
1,-95.097313,30.032324
1,-95.098763,29.550034
1,-95.099403,29.496012
2.9594765,-95.099686,29.807419
2.1830065,-95.10009,29.801701
1,-95.100143,29.465563
1.7203065,-95.100296,29.919619
1,-95.10041,29.494957
.9983322,-95.100937,29.44956
1.0959488,-95.100983,30.075127
1.4825112,-95.103043,29.916033
1.1996233,-95.104095,29.654316
1.4123712,-95.104622,29.374937
.98753893,-95.105026,29.500015
.99949086,-95.104897,29.690416
1,-95.105698,30.025806
.99747938,-95.105911,29.691763
1,-95.106026,29.654177
1.5619354,-95.106178,29.567778
1,-95.106163,29.446749
1.9933628,-95.106689,29.746891
1.251121,-95.10659,29.473406
2,-95.10704,29.370026
.99561566,-95.107048,29.683237
1,-95.107521,29.563942
1.3146306,-95.10791,29.807886
1,-95.107834,29.437565
2.8471646,-95.108887,29.815615
1.6364341,-95.1092,29.598682
1.3745819,-95.109879,29.392172
.99828029,-95.110474,29.694271
1,-95.110786,29.560116
1,-95.110725,29.675501
.95102042,-95.110924,29.562607
1.5989445,-95.111237,29.970434
1,-95.111794,29.391529
1,-95.111832,29.595098
1,-95.112541,29.602695
1.9943181,-95.11306,29.410227
1.4857143,-95.113441,29.610727
1,-95.113907,29.582964
1,-95.114975,29.798042
.99355477,-95.115395,29.557978
2,-95.115265,29.974951
1,-95.115761,29.589687
.9996745,-95.116081,29.69006
1,-95.117004,29.807077
.99931383,-95.117622,29.675684
1.0604838,-95.117905,29.384029
1,-95.118011,29.68
2,-95.118187,29.433485
1,-95.118477,29.606138
.99956638,-95.118805,29.596455
1,-95.118881,29.505085
1,-95.119286,29.709854
.9988203,-95.119774,29.677824
1,-95.12014,29.480253
.99786574,-95.120636,29.642227
.99894321,-95.121124,29.683105
1,-95.121109,29.698406
1.9799789,-95.121368,29.984926
1.0504817,-95.121132,29.768497
1.1686486,-95.121483,29.57913
1.824047,-95.121674,29.38698
1,-95.12188,29.704678
1,-95.121941,29.483974
1,-95.124428,29.549192
1,-95.122513,29.593622
.98023713,-95.123543,29.573612
3.601156,-95.123726,29.967756
1,-95.123993,29.678205
1,-95.124084,29.668165
1,-95.124458,29.57457
1,-95.124626,29.539082
1,-95.125092,29.675932
1,-95.126518,29.701698
.99871409,-95.127968,29.693535
1,-95.128227,30.082842
1,-95.128746,29.553263
1,-95.128571,29.672083
1,-95.129158,29.943745
1,-95.130623,29.485231
1,-95.130745,29.565334
.99968046,-95.131447,29.859612
3.1071429,-95.131607,30.059999
1,-95.131866,29.856449
.9992004,-95.131737,29.640757
.95281249,-95.132225,29.642149
1,-95.132118,29.605202
.99565971,-95.133118,29.582567
.9946714,-95.133354,29.564396
1,-95.133858,29.647648
1,-95.134132,29.480772
.99834234,-95.13475,29.876263
.98143351,-95.135002,29.636509
1.9692982,-95.134964,29.5693
1,-95.135422,29.644236
1,-95.135704,29.388279
1.4115089,-95.135765,29.691658
1,-95.136269,29.574705
1.003028,-95.136292,29.809229
1.546798,-95.136726,29.944674
1.9774486,-95.136993,30.042694
1,-95.136887,29.563398
.96644968,-95.136932,29.641956
.99423039,-95.137077,29.553507
1.054505,-95.137184,29.490294
1.8464007,-95.137367,29.473072
1,-95.137802,29.547392
1.0973077,-95.137985,29.809608
2,-95.138145,29.471436
1,-95.138458,29.646015
1.671324,-95.138634,30.035652
1,-95.138748,29.635147
1.36,-95.138924,29.417879
1.4787813,-95.139542,29.693756
1,-95.140053,29.787062
1,-95.140732,29.80224
1,-95.140976,29.803169
1,-95.141014,29.634243
1,-95.14109,29.80262
1,-95.141296,29.567837
.99963963,-95.141792,29.553093
1,-95.141739,29.678522
1,-95.142372,29.644247
1.8011543,-95.143967,30.005859
1,-95.144615,29.688696
1,-95.144875,29.799639
1,-95.145287,29.637049
1,-95.145416,29.804815
1,-95.146042,30.046614
1,-95.14653,29.6359
.99700117,-95.146591,29.656805
2.615459,-95.147583,30.016073
.99645138,-95.147652,29.687574
.99981362,-95.147919,29.655146
1,-95.148079,29.648109
.99349856,-95.148346,29.801146
1.812199,-95.14856,30.052996
.99726498,-95.148979,29.566332
.9989059,-95.149071,29.655622
.99822694,-95.149261,29.652651
1,-95.149437,29.686686
1,-95.149994,29.691393
1.1490384,-95.15049,29.569826
1,-95.150826,29.804487
1,-95.150993,29.811146
1,-95.151489,30.00559
1,-95.151726,29.503611
1,-95.152626,29.782862
.99955195,-95.152519,29.777014
1,-95.152756,29.984673
1,-95.152985,29.979769
.9997521,-95.15374,29.495331
1.9386503,-95.154037,29.877714
1,-95.154633,29.797592
1,-95.154564,29.996231
1.0789266,-95.154747,30.00688
1,-95.155243,30.014408
1,-95.155647,30.017315
1.8405923,-95.157265,30.06777
1.7182266,-95.15731,29.509304
3,-95.157883,29.84589
1,-95.157722,29.672192
1,-95.157646,29.668072
.99421299,-95.158066,30.005325
1,-95.15815,29.882488
1,-95.158371,30.054153
1,-95.158478,29.799713
1,-95.159103,29.814571
1,-95.159172,30.059938
1,-95.15934,29.91976
1.9473684,-95.159592,29.482332
1.0513661,-95.159889,29.534416
1.3355212,-95.159721,29.921465
.99859548,-95.160049,29.983328
1,-95.160423,29.689148
1,-95.160721,29.474958
1.6963227,-95.160576,29.512428
1,-95.160965,29.918369
1,-95.161057,29.488728
1,-95.161133,30.060362
1,-95.161232,29.655272
1,-95.161209,29.50901
1,-95.161995,29.708099
1,-95.162178,29.656462
2.4148936,-95.162331,29.851065
1,-95.162376,29.667213
1,-95.162323,30.004951
1.2084745,-95.162888,29.67498
1,-95.163002,29.523693
1.9432176,-95.163467,29.420237
1.8538135,-95.163834,29.835789
2.9698079,-95.163864,29.735113
1,-95.163971,29.660194
1,-95.164146,29.778887
1.699825,-95.164307,29.492626
1,-95.1642,29.694798
1.2224656,-95.164749,29.832962
.99351174,-95.164986,29.823343
.99177986,-95.165062,29.824099
1.9836066,-95.165146,29.409538
1.1626257,-95.165245,29.706064
.9128015,-95.165695,30.009697
1,-95.165977,29.780382
1,-95.166107,29.698502
1.660886,-95.167221,29.918221
1.4554354,-95.16729,30.064173
1,-95.167908,29.385147
1,-95.168274,29.644587
1,-95.168419,29.780571
.99612105,-95.168739,30.015263
.99682003,-95.169121,29.801397
.99682003,-95.169159,29.801235
1,-95.169266,29.777336
1,-95.169556,29.98835
1,-95.169548,29.535416
1,-95.169876,29.926252
1,-95.169838,30.063009
2,-95.170013,29.49645
1,-95.170494,29.815033
1,-95.171379,30.075979
1.5711462,-95.17144,29.498022
1,-95.171967,29.644768
1,-95.172493,30.069559
1,-95.174538,29.791553
1.6605505,-95.175156,29.665688
1,-95.175163,30.076042
1,-95.175476,29.81945
1.1992031,-95.175713,29.844486
1.5986004,-95.176048,30.061832
.99933732,-95.17646,29.676401
1.995122,-95.177055,29.387117
1.7555834,-95.177444,30.071028
1,-95.177376,29.642254
1.3212435,-95.178017,30.067322
1.609242,-95.178154,29.710791
.99536502,-95.178085,29.797092
1.1421282,-95.178497,29.771338
.99445564,-95.178558,29.98675
.99908549,-95.178612,29.996655
.99619168,-95.178833,29.649044
1,-95.178963,29.990835
1.9731195,-95.179245,30.080269
1,-95.179207,29.784529
1.1343182,-95.179413,29.525848
2.9961648,-95.179695,29.5165
1.0528635,-95.180084,29.863451
1,-95.180649,29.702343
1.1171497,-95.180817,29.918333
1,-95.181007,29.683445
1.0389489,-95.181282,29.966961
.99429166,-95.181412,29.536079
.99496144,-95.181824,30.004681
.97907126,-95.181915,30.061731
1,-95.181831,29.628216
1,-95.182159,29.643562
1,-95.182503,29.93441
2,-95.182617,30.067192
1,-95.182632,29.629402
.99958611,-95.183449,29.995226
1,-95.183815,29.983068
.99684376,-95.183647,29.482885
1,-95.184349,30.05846
1,-95.184753,29.977158
1,-95.184807,29.935434
.99680513,-95.184929,29.702723
.99707603,-95.185173,29.540129
1,-95.185516,29.68507
.9974221,-95.185799,29.988739
1.5488889,-95.185745,29.928572
1,-95.186287,29.809002
1,-95.186523,29.67766
1,-95.186455,29.627819
1,-95.186409,29.984102
1,-95.186722,30.010286
.99365956,-95.186958,29.706181
1.3721212,-95.187057,29.535318
1.6711869,-95.187447,29.542471
1,-95.187828,29.680246
1.9755639,-95.187927,29.514399
1.8221868,-95.188599,30.002247
.99596477,-95.188683,29.681568
.99136442,-95.188957,29.694231
2.2093132,-95.189316,29.542133
1,-95.189377,30.052208
.9991613,-95.189232,29.675673
1.9291064,-95.189232,29.539156
1,-95.18911,29.584049
1.373444,-95.189331,30.003277
1,-95.189659,29.865551
.99969488,-95.189682,29.928076
1,-95.190086,29.675682
.99973691,-95.190125,29.80649
1,-95.190048,29.501345
1,-95.190163,29.966627
.99846035,-95.190269,29.67803
1,-95.190735,29.779551
1,-95.190804,29.684118
1,-95.190994,29.496656
2,-95.190948,29.393661
1,-95.19133,29.812016
1.0066704,-95.191452,29.869673
1,-95.191475,29.691761
1,-95.191711,29.671926
1,-95.191643,30.071043
1,-95.191628,29.66617
.99911594,-95.191826,29.849604
1.0045662,-95.192032,29.862429
1.2507837,-95.192429,29.500965
2.1604011,-95.192856,29.518095
1,-95.192665,29.701653
1,-95.193512,30.092516
1,-95.193764,29.794937
1,-95.193977,29.610806
1,-95.194214,30.00742
1,-95.194374,29.683071
1.996769,-95.19561,29.534924
1,-95.195786,29.969427
1,-95.195679,29.982632
1,-95.195801,29.856403
1,-95.195953,29.583153
1,-95.195877,29.680613
.99757177,-95.196053,29.60825
.99984878,-95.196274,29.963585
1,-95.196465,29.615921
1,-95.196632,29.510088
1,-95.196617,29.767605
1,-95.196831,29.974726
1,-95.197182,30.067997
1.3292181,-95.1978,29.778444
1,-95.198135,30.061871
1,-95.198608,29.586521
1,-95.198753,29.811129
1,-95.198883,29.619947
1.9501845,-95.198883,29.523123
1,-95.199348,29.58506
.98605227,-95.199669,29.68646
1.7425575,-95.200638,29.528528
1,-95.200478,29.855877
1,-95.20092,29.793991
.99947244,-95.201447,29.975861
1,-95.201675,29.973167
2.0038326,-95.201561,30.034054
1,-95.202011,29.981794
1.5964326,-95.202538,29.933378
.99715906,-95.202553,29.684353
1.0825397,-95.202576,29.862621
1.2513967,-95.203026,29.584543
1.9913403,-95.20311,30.062778
1.0765563,-95.203064,29.972946
1,-95.203583,29.51158
1,-95.20385,29.695065
1,-95.204475,29.678864
1,-95.204697,29.627054
1.9991342,-95.204742,29.992537
1,-95.204987,29.821274
1,-95.205215,29.594437
2.1513374,-95.206741,29.969177
1,-95.207886,29.689568
1,-95.208092,29.680323
2,-95.208153,30.121328
1,-95.20813,29.509409
1.0040816,-95.208679,29.813061
1,-95.208694,29.705915
1,-95.209579,29.645205
1.9693356,-95.209488,30.053385
1,-95.210083,29.787004
1,-95.210724,29.625927
1.1666666,-95.210739,30.11528
1,-95.211113,29.864267
.99311399,-95.212036,29.676716
.99948424,-95.212639,29.605066
1,-95.212891,29.625889
.99644548,-95.213867,29.675076
1.3890675,-95.215126,29.531984
1.2429246,-95.215324,29.566126
1.1146789,-95.215828,30.121553
.99746835,-95.216095,30.064671
1.3351145,-95.216454,30.121046
1,-95.217056,29.768147
.99957061,-95.21698,29.569441
1,-95.21714,29.693127
1,-95.217316,29.936083
.99881774,-95.21788,29.594418
1,-95.218147,29.972263
1,-95.218712,29.66707
1,-95.219421,29.66848
1,-95.219391,29.691433
1,-95.220505,30.120605
1.1106821,-95.220406,29.82757
.99567097,-95.220886,30.097258
1,-95.221001,29.697367
.98694319,-95.221123,29.700981
